source,class,file
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold10\208652-8-2-0.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold10\208652-8-4-0.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold10\208652-8-6-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\209864-5-0-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\209864-5-0-1.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\209864-5-0-2.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\209864-5-0-3.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold7\209992-5-0-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold7\209992-5-1-4.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold7\209992-5-1-7.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold7\209992-5-2-100.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold7\209992-5-2-114.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold7\209992-5-2-115.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold7\209992-5-2-116.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold7\209992-5-2-131.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold7\209992-5-2-137.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold7\209992-5-2-138.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold7\209992-5-2-26.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold7\209992-5-2-42.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold7\209992-5-2-43.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold7\209992-5-2-77.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold7\209992-5-2-79.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold7\209992-5-2-8.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold7\209992-5-2-81.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold7\209992-5-2-82.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold7\209992-5-2-87.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold7\209992-5-2-91.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold7\209992-5-3-22.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold7\209992-5-3-5.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold7\209992-5-3-6.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold7\209992-5-4-1.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold7\209992-5-4-15.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold7\209992-5-4-17.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold7\209992-5-4-3.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold5\21187-5-0-0.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-0.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-1.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-10.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-11.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-12.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-13.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-14.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-15.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-16.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-17.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-18.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-19.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-2.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-20.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-21.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-22.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-23.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-24.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-25.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-26.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-27.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-28.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-29.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-3.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-30.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-31.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-32.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-33.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-34.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-35.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-36.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-37.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-38.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-39.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-4.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-40.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-41.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-42.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-43.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-44.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-45.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-46.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-47.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-48.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-49.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-5.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-50.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-51.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-52.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-53.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-54.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-6.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-7.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-8.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\22601-8-0-9.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold9\22882-5-0-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold9\22882-5-0-1.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold9\22885-5-0-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold10\23218-5-0-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold5\23219-5-0-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold5\23219-5-0-1.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold5\23219-5-0-10.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold5\23219-5-0-11.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold5\23219-5-0-12.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold5\23219-5-0-13.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold5\23219-5-0-2.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold5\23219-5-0-3.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold5\23219-5-0-4.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold5\23219-5-0-5.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold5\23219-5-0-6.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold5\23219-5-0-7.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold5\23219-5-0-8.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold5\23219-5-0-9.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold5\23219-5-1-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold5\23219-5-1-1.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold5\23219-5-1-2.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold1\24074-1-0-0.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold1\24074-1-0-1.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold1\24074-1-0-10.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold1\24074-1-0-11.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold1\24074-1-0-12.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold1\24074-1-0-13.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold1\24074-1-0-2.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold1\24074-1-0-3.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold1\24074-1-0-4.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold1\24074-1-0-5.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold1\24074-1-0-6.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold1\24074-1-0-7.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold1\24074-1-0-8.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold1\24074-1-0-9.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold10\24076-1-0-0.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold10\24076-1-1-0.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-0.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-1.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-10.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-11.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-12.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-13.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-14.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-15.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-16.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-17.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-18.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-19.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-2.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-20.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-21.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-22.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-23.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-24.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-25.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-26.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-27.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-28.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-29.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-3.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-30.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-31.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-32.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-33.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-34.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-35.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-36.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-37.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-38.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-39.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-4.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-40.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-41.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-42.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-43.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-44.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-45.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-46.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-47.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-48.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-49.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-5.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-50.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-51.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-52.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-53.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-54.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-55.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-56.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-57.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-58.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-59.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-6.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-60.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-61.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-62.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-63.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-64.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-65.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-66.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-67.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-68.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-69.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-7.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-70.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-71.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-72.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-73.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-74.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-75.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-76.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-77.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-78.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-79.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-8.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-80.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-81.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-82.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-83.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-84.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-85.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-86.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-87.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-88.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-89.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-9.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-90.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-91.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-92.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-93.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-94.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-95.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-96.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-97.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-98.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold4\24347-8-0-99.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold10\26173-8-0-0.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold8\26176-1-0-0.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold5\26177-1-0-0.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold5\26177-1-1-0.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold5\26177-1-2-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold5\26184-5-0-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold5\26184-5-1-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold5\26184-5-2-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold5\26184-5-3-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold5\26184-5-4-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold5\26184-5-4-1.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold5\26184-5-4-2.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold5\26184-5-4-3.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold9\26185-1-0-0.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold9\26185-1-1-0.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold9\26186-1-0-0.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold9\27068-1-0-0.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold5\28426-8-0-0.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold5\28426-8-1-0.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold5\28426-8-2-0.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold10\28808-1-0-0.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold10\28808-1-0-1.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold10\28808-1-0-10.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold10\28808-1-0-11.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold10\28808-1-0-2.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold10\28808-1-0-3.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold10\28808-1-0-4.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold10\28808-1-0-5.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold10\28808-1-0-6.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold10\28808-1-0-7.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold10\28808-1-0-8.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold10\28808-1-0-9.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold10\28808-1-1-0.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold10\28808-1-1-1.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold10\2937-1-0-0.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold6\29932-1-0-0.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold6\29932-1-1-0.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold1\30823-8-0-0.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold3\32417-1-0-0.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold7\34241-1-0-0.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold7\34241-1-1-0.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold7\34241-1-2-0.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold6\34952-8-0-0.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold6\34952-8-0-1.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold6\34952-8-0-2.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold6\34952-8-0-3.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold6\34952-8-0-4.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold6\34952-8-0-5.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold6\34952-8-0-6.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold6\34952-8-0-7.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold10\39847-5-0-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold10\39847-5-0-1.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold10\39847-5-0-10.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold10\39847-5-0-11.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold10\39847-5-0-12.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold10\39847-5-0-2.wav
